source_file,entity,entity_type,start_position,end_position,context
louvre_cleaned_1.txt,Sky News,ORG,88355,88363," - as authorities reveal details of daring raid"". Sky News. Retrieved 19 October 2025. - ^ Bajos, Par Sandri"
louvre_cleaned_1.txt,Bajos,ORG,88396,88401,"g raid"". Sky News. Retrieved 19 October 2025. - ^ Bajos, Par Sandrine; à 13h43, avec J.-M. D. Le 19 octob"
louvre_cleaned_1.txt,Par,ORG,88403,88406,". Sky News. Retrieved 19 October 2025. - ^ Bajos, Par Sandrine; à 13h43, avec J.-M. D. Le 19 octobre 20"
louvre_cleaned_1.txt,D. Le,PERSON,88437,88442,"025. - ^ Bajos, Par Sandrine; à 13h43, avec J.-M. D. Le 19 octobre 2025 (19 October 2025). ""Musée du Louv"
louvre_cleaned_1.txt,Schechner,PERSON,88708,88717,"CS1 maint: numeric names: authors list (link) - ^ Schechner, Sam (19 October 2025). ""Brazen Heist at Louvre M"
louvre_cleaned_1.txt,Sam,PERSON,88719,88722,"numeric names: authors list (link) - ^ Schechner, Sam (19 October 2025). ""Brazen Heist at Louvre Museum"
louvre_cleaned_1.txt,Brazen Heist,PERSON,88743,88755,"ist (link) - ^ Schechner, Sam (19 October 2025). ""Brazen Heist at Louvre Museum Snatches Priceless Royal Jewels"""
louvre_cleaned_1.txt,Louvre Museum Snatches Priceless Royal Jewels,ORG,88759,88804,"chechner, Sam (19 October 2025). ""Brazen Heist at Louvre Museum Snatches Priceless Royal Jewels"". The Wall Street Journal. Retrieved 19 October 2"
louvre_cleaned_1.txt,The Wall Street Journal,ORG,88807,88830,"t Louvre Museum Snatches Priceless Royal Jewels"". The Wall Street Journal. Retrieved 19 October 2025. - ^ Biétry-Rivierre, "
louvre_cleaned_1.txt,Biétry-Rivierre,PERSON,88863,88878,"ll Street Journal. Retrieved 19 October 2025. - ^ Biétry-Rivierre, Eric (19 October 2025). ""1354 diamants, 56 émera"
louvre_cleaned_1.txt,Eric,PERSON,88880,88884,". Retrieved 19 October 2025. - ^ Biétry-Rivierre, Eric (19 October 2025). ""1354 diamants, 56 émeraudes :"
louvre_cleaned_1.txt,1354,DATE,88905,88909,"25. - ^ Biétry-Rivierre, Eric (19 October 2025). ""1354 diamants, 56 émeraudes : la couronne de l'impérat"
louvre_cleaned_1.txt,Acquis Par L'État En,PERSON,88983,89003,": la couronne de l'impératrice Eugénie, un trésor acquis par l'État en 1988"" [1354 diamonds, 56 emeralds: the crown of E"
louvre_cleaned_1.txt,Empress Eugenie,ORG,89052,89067,"n 1988"" [1354 diamonds, 56 emeralds: the crown of Empress Eugenie, a treasure acquired by the State in 1988] (in Fr"
louvre_cleaned_1.txt,1988,DATE,89105,89109,"ress Eugenie, a treasure acquired by the State in 1988] (in French). Le Figaro. Retrieved 21 October 202"
louvre_cleaned_1.txt,21 October 2025,DATE,89145,89160," State in 1988] (in French). Le Figaro. Retrieved 21 October 2025. - ^ ""Two arrested over theft of jewels at Louvre"
louvre_cleaned_1.txt,Bbc News,ORG,89229,89237," over theft of jewels at Louvre museum in Paris"". BBC News. 26 October 2025. Archived from the original on 2"
louvre_cleaned_1.txt,October 2025,DATE,89242,89254,"f jewels at Louvre museum in Paris"". BBC News. 26 October 2025. Archived from the original on 26 October 2025. R"
louvre_cleaned_1.txt,26 October 2025,DATE,89286,89301,"s. 26 October 2025. Archived from the original on 26 October 2025. Retrieved 26 October 2025. - ^ Parodi, Alessandr"
louvre_cleaned_1.txt,Alessandro,PERSON,89342,89352,"ober 2025. Retrieved 26 October 2025. - ^ Parodi, Alessandro (29 October 2025). ""Louvre heist suspects 'partia"
louvre_cleaned_1.txt,29 October 2025,DATE,89354,89369,"etrieved 26 October 2025. - ^ Parodi, Alessandro (29 October 2025). ""Louvre heist suspects 'partially admit' involv"
louvre_cleaned_1.txt,Reuters,ORG,89456,89463,"admit' involvement, stolen jewels still missing"". Reuters. Retrieved 30 October 2025. - ^ Armstrong, Kathry"
louvre_cleaned_1.txt,30 October 2025,DATE,89475,89490," stolen jewels still missing"". Reuters. Retrieved 30 October 2025. - ^ Armstrong, Kathryn (30 October 2025). ""Five "
louvre_cleaned_1.txt,Armstrong,PERSON,89496,89505,"missing"". Reuters. Retrieved 30 October 2025. - ^ Armstrong, Kathryn (30 October 2025). ""Five new suspects ar"
louvre_cleaned_1.txt,Kathryn,PERSON,89507,89514,"euters. Retrieved 30 October 2025. - ^ Armstrong, Kathryn (30 October 2025). ""Five new suspects arrested ov"
louvre_cleaned_1.txt,Louvre Jewels,ORG,89743,89756," (30 October 2025). ""French police hunting stolen Louvre jewels arrest more suspects"". Reuters. - ^ Le Louvre lan"
louvre_cleaned_1.txt,Le Journal Du Dimanche,ORG,89888,89910,"f et une base publique recensant ses collections, Le Journal du Dimanche, Marie-Anne Kleiber, 24 mars 2021, website le jdd"
louvre_cleaned_1.txt,Marie-Anne Kleiber,PERSON,89912,89930,"ecensant ses collections, Le Journal du Dimanche, Marie-Anne Kleiber, 24 mars 2021, website le jdd.fr. - ^ ""Louvre"". A"
louvre_cleaned_1.txt,24 Mars 2021,DATE,89932,89944,"ions, Le Journal du Dimanche, Marie-Anne Kleiber, 24 mars 2021, website le jdd.fr. - ^ ""Louvre"". Archived from t"
louvre_cleaned_1.txt,7 April 2023,DATE,90009,90021,"d.fr. - ^ ""Louvre"". Archived from the original on 7 April 2023. Retrieved 7 April 2023. - ^ a b ""Egyptian Antiqu"
louvre_cleaned_1.txt,11 March 2008,DATE,90126,90139,""". Musée du Louvre. Archived from the original on 11 March 2008. Retrieved 30 April 2008. - ^ Caubet, Annie (1991"
louvre_cleaned_1.txt,30 April 2008,DATE,90151,90164,"ved from the original on 11 March 2008. Retrieved 30 April 2008. - ^ Caubet, Annie (1991). The Louvre : Near East"
louvre_cleaned_1.txt,"Caubet,",ORG,90170,90177,"al on 11 March 2008. Retrieved 30 April 2008. - ^ Caubet, Annie (1991). The Louvre : Near Eastern antiquiti"
louvre_cleaned_1.txt,Annie,PERSON,90178,90183," March 2008. Retrieved 30 April 2008. - ^ Caubet, Annie (1991). The Louvre : Near Eastern antiquities. In"
louvre_cleaned_1.txt,1991,DATE,90185,90189,"2008. Retrieved 30 April 2008. - ^ Caubet, Annie (1991). The Louvre : Near Eastern antiquities. Internet"
louvre_cleaned_1.txt,Ed,PERSON,90257,90259,"ar Eastern antiquities. Internet Archive. Paris : Ed. Scala, Réunion des musées nationaux. ISBN 978-2-"
louvre_cleaned_1.txt,Scala,PERSON,90261,90266,"astern antiquities. Internet Archive. Paris : Ed. Scala, Réunion des musées nationaux. ISBN 978-2-7118-24"
louvre_cleaned_1.txt,Réunion Des Musées,ORG,90268,90286,"antiquities. Internet Archive. Paris : Ed. Scala, Réunion des musées nationaux. ISBN 978-2-7118-2477-9. - ^ ""Decorativ"
louvre_cleaned_1.txt,Decorative Arts,WORK_OF_ART,90327,90342,"es musées nationaux. ISBN 978-2-7118-2477-9. - ^ ""Decorative Arts"". Musée du Louvre. Archived from the original on "
louvre_cleaned_1.txt,20 October 2007,DATE,90392,90407,""". Musée du Louvre. Archived from the original on 20 October 2007. Retrieved 20 May 2008. - ^ ""Forgotten Empire: Th"
louvre_cleaned_1.txt,20 May 2008,DATE,90419,90430,"d from the original on 20 October 2007. Retrieved 20 May 2008. - ^ ""Forgotten Empire: The World of Ancient Pers"
louvre_cleaned_1.txt,9 November 2011,DATE,90553,90568,"fornia Press. 2006. Archived from the original on 9 November 2011. Retrieved 12 November 2007. - ^ a b c ""Greek, Et"
louvre_cleaned_1.txt,12 November 2007,DATE,90580,90596,"d from the original on 9 November 2011. Retrieved 12 November 2007. - ^ a b c ""Greek, Etruscan, and Roman Antiquitie"
louvre_cleaned_1.txt,4 November 2007,DATE,90697,90712,""". Musée du Louvre. Archived from the original on 4 November 2007. Retrieved 30 April 2008. - ^ Hannan, p. 252 - ^ "
louvre_cleaned_1.txt,Hannan,GPE,90743,90749," on 4 November 2007. Retrieved 30 April 2008. - ^ Hannan, p. 252 - ^ ""L'Incantada"". collections.louvre.fr."
louvre_cleaned_1.txt,5 January 2024,DATE,90810,90824,"^ ""L'Incantada"". collections.louvre.fr. Retrieved 5 January 2024. - ^ a b ""Islamic Art"". Musée du Louvre. Archived"
louvre_cleaned_1.txt,9 November 2007,DATE,90896,90911,""". Musée du Louvre. Archived from the original on 9 November 2007. Retrieved 30 April 2008. - ^ a b Ahlund, p. 24 -"
louvre_cleaned_1.txt,Saudi Arabia'S,GPE,90965,90979,"trieved 30 April 2008. - ^ a b Ahlund, p. 24 - ^ ""Saudi Arabia's Princess Lamia opens new and improved Islamic art"
louvre_cleaned_1.txt,Arab News,ORG,91057,91066,"d improved Islamic art space at Louvre in Paris"". Arab News. 10 September 2019. Retrieved 11 September 2019. "
louvre_cleaned_1.txt,10 September 2019,DATE,91068,91085,"Islamic art space at Louvre in Paris"". Arab News. 10 September 2019. Retrieved 11 September 2019. - ^ a b c ""Sculptur"
louvre_cleaned_1.txt,7 November 2007,DATE,91187,91202,""". Musée du Louvre. Archived from the original on 7 November 2007. Retrieved 23 April 2008. - ^ ""Decorative Arts"". "
louvre_cleaned_1.txt,23 April 2008,DATE,91214,91227,"d from the original on 7 November 2007. Retrieved 23 April 2008. - ^ ""Decorative Arts"". Musée du Louvre. Archived"
louvre_cleaned_1.txt,3 December 2007,DATE,91299,91314,""". Musée du Louvre. Archived from the original on 3 December 2007. Retrieved 30 April 2008. - ^ Lasko, p. 242 - ^ B"
louvre_cleaned_1.txt,Lasko,PERSON,91345,91350," on 3 December 2007. Retrieved 30 April 2008. - ^ Lasko, p. 242 - ^ Barbier Muriel. ""Armoire said to be b"
louvre_cleaned_1.txt,Barbier Muriel,PERSON,91363,91377,"7. Retrieved 30 April 2008. - ^ Lasko, p. 242 - ^ Barbier Muriel. ""Armoire said to be by Hugues Sambin"". louvre.fr"
louvre_cleaned_1.txt,Hugues Sambin,GPE,91402,91415,"p. 242 - ^ Barbier Muriel. ""Armoire said to be by Hugues Sambin"". louvre.fr. Archived from the original on 10 May"
louvre_cleaned_1.txt,10 May 2021,DATE,91459,91470,"Sambin"". louvre.fr. Archived from the original on 10 May 2021. Retrieved 12 March 2021. - ^ Barbier Muriel. ""Co"
louvre_cleaned_1.txt,12 March 2021,DATE,91482,91495,"hived from the original on 10 May 2021. Retrieved 12 March 2021. - ^ Barbier Muriel. ""Commode of Madame du Barry"""
louvre_cleaned_1.txt,Commode Of Madame Du Barry,WORK_OF_ART,91518,91544,"21. Retrieved 12 March 2021. - ^ Barbier Muriel. ""Commode of Madame du Barry"". louvre.fr. Archived from the original on 10 May"
louvre_cleaned_1.txt,Catherine Voiriot,PERSON,91630,91647,"inal on 10 May 2021. Retrieved 12 March 2021. - ^ Catherine Voiriot. ""Barometer-thermometer"". louvre.fr. Archived fro"
louvre_cleaned_1.txt,Giorgio Vasari,PERSON,91789,91803,"2 March 2021. - ^ Hannan, p. 262 - ^ According to Giorgio Vasari, Michelangelo's Leda and the Swan, (now lost) was"
louvre_cleaned_1.txt,Swan,GPE,91833,91837,"ng to Giorgio Vasari, Michelangelo's Leda and the Swan, (now lost) was acquired by Francis I. - ^ ""Paint"
louvre_cleaned_1.txt,Francis I. - ^,PERSON,91866,91880,"o's Leda and the Swan, (now lost) was acquired by Francis I. - ^ ""Paintings"". Musée du Louvre. Archived from the o"
louvre_cleaned_1.txt,23 March 2008,DATE,91941,91954,""". Musée du Louvre. Archived from the original on 23 March 2008. Retrieved 23 April 2008. - ^ ""French artists in "
louvre_cleaned_1.txt,Paris Digest,ORG,92020,92032,"pril 2008. - ^ ""French artists in Louvre Museum"". Paris Digest. 2018. Retrieved 13 September 2018. - ^ ""At the H"
louvre_cleaned_1.txt,13 September 2018,DATE,92050,92067," in Louvre Museum"". Paris Digest. 2018. Retrieved 13 September 2018. - ^ ""At the Heart of the Renaissance Palace"". Le"
louvre_cleaned_1.txt,The Renaissance Palace,ORG,92090,92112,"Retrieved 13 September 2018. - ^ ""At the Heart of the Renaissance Palace"". Le Louvre. Retrieved 9 December 2022. - ^ Hanna"
louvre_cleaned_1.txt,Musée Du Louvre – Exhibitions,WORK_OF_ART,92200,92229,"2. - ^ Hannan, p. 267 - ^ Hannan, pp. 270–78 - ^ ""Musée du Louvre – Exhibitions – Past Exhibitions – The La Caze Collection"". lou"
louvre_cleaned_1.txt,17 September 2011,DATE,92317,92334,"ection"". louvre.fr. Archived from the original on 17 September 2011. Retrieved 23 May 2009. - ^ ""Galerie de tableaux "
louvre_cleaned_1.txt,23 May 2009,DATE,92346,92357,"from the original on 17 September 2011. Retrieved 23 May 2009. - ^ ""Galerie de tableaux en très haute définitio"
louvre_cleaned_1.txt,C2Rmf.Fr,ORG,92411,92419,"^ ""Galerie de tableaux en très haute définition"". c2rmf.fr. Archived from the original on 12 November 2018. "
louvre_cleaned_1.txt,12 November 2018,DATE,92451,92467,"inition"". c2rmf.fr. Archived from the original on 12 November 2018. Retrieved 29 October 2012. - ^ ""Prints and Drawi"
louvre_cleaned_1.txt,29 October 2012,DATE,92479,92494," from the original on 12 November 2018. Retrieved 29 October 2012. - ^ ""Prints and Drawings"". Musée du Louvre. Arch"
louvre_cleaned_1.txt,20 December 2008,DATE,92570,92586,""". Musée du Louvre. Archived from the original on 20 December 2008. Retrieved 23 April 2008. - ^ ""Edmond de Rothschi"
louvre_cleaned_1.txt,Edmond De Rothschild Collection,ORG,92618,92649,"n 20 December 2008. Retrieved 23 April 2008. - ^ ""Edmond de Rothschild Collection at the Louvre"". www.edmondderothschildfoundations"
louvre_cleaned_1.txt,The World - The Gallery Of Five Continents,ORG,92757,92799,"trieved 7 December 2022. - ^ ""From all corners of the World - The Gallery of Five Continents"". Le Louvre. Retrieved 5 February 2026. - ^ a b """
louvre_cleaned_1.txt,5 February 2026,DATE,92823,92838,"Gallery of Five Continents"". Le Louvre. Retrieved 5 February 2026. - ^ a b ""New Boss at Louvre's helm"". BBC News. 1"
louvre_cleaned_1.txt,25 September 2008,DATE,92911,92928,"Louvre's helm"". BBC News. 17 June 2002. Retrieved 25 September 2008. - ^ a b c Gumbel, Peter (31 July 2008). ""Sacre B"
louvre_cleaned_1.txt,Gumbel,GPE,92940,92946,"June 2002. Retrieved 25 September 2008. - ^ a b c Gumbel, Peter (31 July 2008). ""Sacre Bleu! It's the Louv"
louvre_cleaned_1.txt,Peter,PERSON,92948,92953,"2. Retrieved 25 September 2008. - ^ a b c Gumbel, Peter (31 July 2008). ""Sacre Bleu! It's the Louvre Inc"""
louvre_cleaned_1.txt,31 July 2008,DATE,92955,92967,"ieved 25 September 2008. - ^ a b c Gumbel, Peter (31 July 2008). ""Sacre Bleu! It's the Louvre Inc"". Time Magazin"
louvre_cleaned_1.txt,Sacre Bleu,PERSON,92971,92981,"er 2008. - ^ a b c Gumbel, Peter (31 July 2008). ""Sacre Bleu! It's the Louvre Inc"". Time Magazine. Archived fr"
louvre_cleaned_1.txt,The Louvre Inc,ORG,92988,93002,"c Gumbel, Peter (31 July 2008). ""Sacre Bleu! It's the Louvre Inc"". Time Magazine. Archived from the original on 29"
louvre_cleaned_1.txt,Time Magazine,ORG,93005,93018,"31 July 2008). ""Sacre Bleu! It's the Louvre Inc"". Time Magazine. Archived from the original on 29 December 2008. "
louvre_cleaned_1.txt,29 December 2008,DATE,93050,93066,"nc"". Time Magazine. Archived from the original on 29 December 2008. Retrieved 25 September 2008. - ^ a b c d e f Bau"
louvre_cleaned_1.txt,"Baum, Geraldine",ORG,93113,93128,"008. Retrieved 25 September 2008. - ^ a b c d e f Baum, Geraldine (14 May 2006). ""Cracking the Louvre's code"". Los "
louvre_cleaned_1.txt,14 May 2006,DATE,93130,93141," September 2008. - ^ a b c d e f Baum, Geraldine (14 May 2006). ""Cracking the Louvre's code"". Los Angeles Times"
louvre_cleaned_1.txt,Cracking The Louvre'S,WORK_OF_ART,93145,93166,". - ^ a b c d e f Baum, Geraldine (14 May 2006). ""Cracking the Louvre's code"". Los Angeles Times. Retrieved 25 September "
louvre_cleaned_1.txt,"Louvre, Organization Chart",ORG,93227,93253," Angeles Times. Retrieved 25 September 2008. - ^ ""Louvre, Organization Chart"". Louvre.fr Official Site. Archived from the orig"
louvre_cleaned_1.txt,10 May 2008,DATE,93311,93322,e.fr Official Site. Archived from the original on 10 May 2008. Retrieved 24 May 2008. - ^ a b Farah Nayeri (20 
louvre_cleaned_1.txt,24 May 2008,DATE,93334,93345,"hived from the original on 10 May 2008. Retrieved 24 May 2008. - ^ a b Farah Nayeri (20 January 2009), Banks co"
louvre_cleaned_1.txt,Farah Nayeri,PERSON,93355,93367,"al on 10 May 2008. Retrieved 24 May 2008. - ^ a b Farah Nayeri (20 January 2009), Banks compete to manage Louvre"
louvre_cleaned_1.txt,20 January 2009,DATE,93369,93384,"008. Retrieved 24 May 2008. - ^ a b Farah Nayeri (20 January 2009), Banks compete to manage Louvre's endowment Inte"
louvre_cleaned_1.txt,International Herald Tribune,ORG,93430,93458,"2009), Banks compete to manage Louvre's endowment International Herald Tribune. - ^ Matlack, Carol (28 July 2008). ""The Business"
louvre_cleaned_1.txt,Carol,PERSON,93473,93478,"owment International Herald Tribune. - ^ Matlack, Carol (28 July 2008). ""The Business of Art: Welcome to "
louvre_cleaned_1.txt,28 July 2008,DATE,93480,93492,"International Herald Tribune. - ^ Matlack, Carol (28 July 2008). ""The Business of Art: Welcome to The Louvre Inc"
louvre_cleaned_1.txt,The Business Of Art: Welcome To The Louvre Inc,WORK_OF_ART,93496,93542,"rald Tribune. - ^ Matlack, Carol (28 July 2008). ""The Business of Art: Welcome to The Louvre Inc"". Der Spiegel Online. Retrieved 25 September 2008"
louvre_cleaned_1.txt,Der Spiegel Online,PERSON,93545,93563,"""The Business of Art: Welcome to The Louvre Inc"". Der Spiegel Online. Retrieved 25 September 2008. - ^ Lunn, p. 137 - "
louvre_cleaned_1.txt,Lunn,PERSON,93598,93602," Spiegel Online. Retrieved 25 September 2008. - ^ Lunn, p. 137 - ^ (in French)Un archéologue prend la di"
louvre_cleaned_1.txt,3 April 2013,DATE,93683,93695,"éologue prend la direction du Louvre, Le Monde du 3 April 2013. - ^ a b c Vincent Noce (13 July 2015), Louvre's "
louvre_cleaned_1.txt,Vincent Noce,PERSON,93707,93719,"on du Louvre, Le Monde du 3 April 2013. - ^ a b c Vincent Noce (13 July 2015), Louvre's superstore to go ahead d"
louvre_cleaned_1.txt,13 July 2015,DATE,93721,93733,"Le Monde du 3 April 2013. - ^ a b c Vincent Noce (13 July 2015), Louvre's superstore to go ahead despite protest"
louvre_cleaned_1.txt,Archived,ORG,93785,93793, Louvre's superstore to go ahead despite protests Archived 15 July 2015 at the Wayback Machine The Art Newsp
louvre_cleaned_1.txt,15 July 2015,DATE,93794,93806, superstore to go ahead despite protests Archived 15 July 2015 at the Wayback Machine The Art Newspaper. - ^ Vic
louvre_cleaned_1.txt,The Wayback Machine The Art Newspaper,ORG,93810,93847,"o ahead despite protests Archived 15 July 2015 at the Wayback Machine The Art Newspaper. - ^ Victoria Stapley-Brown (10 November 2014), D"
louvre_cleaned_1.txt,Victoria Stapley-Brown,PERSON,93853,93875,"015 at the Wayback Machine The Art Newspaper. - ^ Victoria Stapley-Brown (10 November 2014), Designers chosen for Louvre's"
louvre_cleaned_1.txt,10 November 2014,DATE,93877,93893,"ne The Art Newspaper. - ^ Victoria Stapley-Brown (10 November 2014), Designers chosen for Louvre's €60m storage outp"
louvre_cleaned_1.txt,Designers,ORG,93896,93905,"r. - ^ Victoria Stapley-Brown (10 November 2014), Designers chosen for Louvre's €60m storage outpost Archived"
louvre_cleaned_1.txt,11 November 2014,DATE,93956,93972,"chosen for Louvre's €60m storage outpost Archived 11 November 2014 at the Wayback Machine The Art Newspaper. - ^ ""Ro"
louvre_cleaned_1.txt,Rogers Stirk Harbour +,WORK_OF_ART,94020,94042,"14 at the Wayback Machine The Art Newspaper. - ^ ""Rogers Stirk Harbour + Partners Breaks Ground on Green Roof Topped Louvr"
louvre_cleaned_1.txt,15 December 2017,DATE,94124,94140," Roof Topped Louvre Storage Facility"". ArchDaily. 15 December 2017. Retrieved 7 December 2022. - ^ Scarlet Cheng (15"
louvre_cleaned_1.txt,Scarlet Cheng,PERSON,94173,94186," 15 December 2017. Retrieved 7 December 2022. - ^ Scarlet Cheng (15 November 2012), Louvre and Sll Francisco muse"
louvre_cleaned_1.txt,November 2012,DATE,94191,94204," Retrieved 7 December 2022. - ^ Scarlet Cheng (15 November 2012), Louvre and Sll Francisco museums sign five-year"
louvre_cleaned_1.txt,Sll Francisco,GPE,94218,94231," - ^ Scarlet Cheng (15 November 2012), Louvre and Sll Francisco museums sign five-year deal Archived 16 June 2013"
louvre_cleaned_1.txt,16 June 2013,DATE,94269,94281,"ll Francisco museums sign five-year deal Archived 16 June 2013 at the Wayback Machine The Art Newspaper. - ^ ""Fi"
louvre_cleaned_1.txt,The Musée Du Louvre Sign Accord,ORG,94368,94399,"aper. - ^ ""Fine Arts Museums of San Francisco and the Musée du Louvre Sign Accord"". www.artforum.com. 15 November 2012. Retrieved 7"
louvre_cleaned_1.txt,15 November 2012,DATE,94420,94436,"e Musée du Louvre Sign Accord"". www.artforum.com. 15 November 2012. Retrieved 7 December 2022. - ^ ""Louvre show open"
louvre_cleaned_1.txt,Guardian,ORG,94534,94542,"ens in Tehran as cultural diplomacy thrives"". the Guardian. 6 March 2018. Retrieved 7 December 2022. - ^ Noc"
louvre_cleaned_1.txt,6 March 2018,DATE,94544,94556,"ran as cultural diplomacy thrives"". the Guardian. 6 March 2018. Retrieved 7 December 2022. - ^ Noce, Vincent (5 "
louvre_cleaned_1.txt,Noce,GPE,94589,94593,"ian. 6 March 2018. Retrieved 7 December 2022. - ^ Noce, Vincent (5 March 2018). Against the odds, Louvre"
louvre_cleaned_1.txt,Vincent,PERSON,94595,94602," March 2018. Retrieved 7 December 2022. - ^ Noce, Vincent (5 March 2018). Against the odds, Louvre exhibiti"
louvre_cleaned_1.txt,5 March 2018,DATE,94604,94616,"18. Retrieved 7 December 2022. - ^ Noce, Vincent (5 March 2018). Against the odds, Louvre exhibition opens in Te"
louvre_cleaned_1.txt,The Art Newspaper,ORG,94689,94706,"uvre exhibition opens in Tehran in historic deal. The Art Newspaper. - ^ ""Louvre lends art to Tehran for 'unprecedent"
louvre_cleaned_1.txt,France24,PERSON,94767,94775,"re lends art to Tehran for 'unprecedented' show"". France24, 5 March 2018. - ^ ""The Louvre at Tehran"". Louvre"
louvre_cleaned_1.txt,The Louvre At Tehran,WORK_OF_ART,94796,94816,"nprecedented' show"". France24, 5 March 2018. - ^ ""The Louvre at Tehran"". Louvre's Press Room. March 2018. - ^ ""Exhibitio"
louvre_cleaned_1.txt,Louvre'S Press Room,ORG,94819,94838,"ance24, 5 March 2018. - ^ ""The Louvre at Tehran"". Louvre's Press Room. March 2018. - ^ ""Exhibition of Louvre Museum's I"
louvre_cleaned_1.txt,Louvre Museum'S,ORG,94871,94886,"uvre's Press Room. March 2018. - ^ ""Exhibition of Louvre Museum's Items Opens in Tehran"". IFP News (Iran Front Page"
louvre_cleaned_1.txt,Ifp News,ORG,94911,94919,"bition of Louvre Museum's Items Opens in Tehran"". IFP News (Iran Front Page). Retrieved 5 March 2018. - ^ ""M"
louvre_cleaned_1.txt,16 April 2018,DATE,95026,95039,"to Host Louvre Exhibit after End of Tehran Show"". 16 April 2018. - ^ Prisco, Jacopo (18 October 2019). ""Louvre de"
louvre_cleaned_1.txt,Prisco,ORG,95045,95051,"bit after End of Tehran Show"". 16 April 2018. - ^ Prisco, Jacopo (18 October 2019). ""Louvre debuts its big"
louvre_cleaned_1.txt,Jacopo,PERSON,95053,95059,"r End of Tehran Show"". 16 April 2018. - ^ Prisco, Jacopo (18 October 2019). ""Louvre debuts its biggest eve"
louvre_cleaned_1.txt,18 October 2019,DATE,95061,95076," Tehran Show"". 16 April 2018. - ^ Prisco, Jacopo (18 October 2019). ""Louvre debuts its biggest ever Leonardo exhibi"
louvre_cleaned_1.txt,Leonardo,PERSON,95111,95119,"18 October 2019). ""Louvre debuts its biggest ever Leonardo exhibition"". CNN. Retrieved 9 December 2022. - ^ "
louvre_cleaned_1.txt,The Irish Times,ORG,95245,95260," the largest Leonardo exhibition ever assembled"". The Irish Times. Retrieved 9 December 2022. - ^ Greenberger, Alex"
louvre_cleaned_1.txt,Alex,PERSON,95306,95310,"imes. Retrieved 9 December 2022. - ^ Greenberger, Alex (23 October 2019). ""A Guide to the Louvre's Garga"
louvre_cleaned_1.txt,23 October 2019,DATE,95312,95327,"Retrieved 9 December 2022. - ^ Greenberger, Alex (23 October 2019). ""A Guide to the Louvre's Gargantuan Leonardo da"
louvre_cleaned_1.txt,Gargantuan Leonardo Da Vinci Retrospective,PERSON,95355,95397," Alex (23 October 2019). ""A Guide to the Louvre's Gargantuan Leonardo da Vinci Retrospective"". ARTnews.com. Retrieved 9 December 2022. - ^ ""Le"
louvre_cleaned_1.txt,Unexamined Life,ORG,95465,95480,"trieved 9 December 2022. - ^ ""Leonardo da Vinci's Unexamined Life as a Painter"". The Atlantic. 1 December 2019. Ret"
louvre_cleaned_1.txt,1 December 2019,DATE,95510,95525,"ci's Unexamined Life as a Painter"". The Atlantic. 1 December 2019. Retrieved 1 December 2019. - ^ ""Louvre exhibit h"
louvre_cleaned_1.txt,Vinci,PERSON,95586,95591," 1 December 2019. - ^ ""Louvre exhibit has most da Vinci paintings ever assembled"". Aleteia. 1 December 20"
louvre_cleaned_1.txt,The Louvre Recovers Armor Pieces Stolen,WORK_OF_ART,95677,95716," 1 December 2019. Retrieved 1 December 2019. - ^ ""The Louvre Recovers Armor Pieces Stolen Nearly 40 Years Ago"", The New York Times, 6 March"
louvre_cleaned_1.txt,Nearly 40 Years Ago,DATE,95717,95736,"019. - ^ ""The Louvre Recovers Armor Pieces Stolen Nearly 40 Years Ago"", The New York Times, 6 March 2021, archived from"
louvre_cleaned_1.txt,6 March 2021,DATE,95759,95771," Stolen Nearly 40 Years Ago"", The New York Times, 6 March 2021, archived from the original on 6 March 2021, retr"
louvre_cleaned_1.txt,16Th-Century,DATE,95867,95879,"retrieved 7 March 2021 - ^ ""Paris Louvre recovers 16th-century armour stolen nearly 40 years ago"". the Guardian."
louvre_cleaned_1.txt,3 March 2021,DATE,95930,95942,"armour stolen nearly 40 years ago"". the Guardian. 3 March 2021. Retrieved 17 January 2023. - ^ ""Louvre appoints "
louvre_cleaned_1.txt,17 January 2023,DATE,95954,95969,"years ago"". the Guardian. 3 March 2021. Retrieved 17 January 2023. - ^ ""Louvre appoints Laurence des Cars as first "
louvre_cleaned_1.txt,Louvre Appoints Laurence Des Cars,WORK_OF_ART,95976,96009,"an. 3 March 2021. Retrieved 17 January 2023. - ^ ""Louvre appoints Laurence des Cars as first female president"". the Guardian. 26 May "
louvre_cleaned_1.txt,May 2021,DATE,96055,96063,"Cars as first female president"". the Guardian. 26 May 2021. Retrieved 9 December 2022. - ^ Greenberger, Alex"
louvre_cleaned_1.txt,Laurence Des Cars To Become First Woman,ORG,96130,96169,"ember 2022. - ^ Greenberger, Alex (26 May 2021). ""Laurence des Cars to Become First Woman to Direct Louvre"". ARTnews.com. Retrieved 26 Janu"
louvre_cleaned_1.txt,26 January 2023,DATE,96212,96227,"t Woman to Direct Louvre"". ARTnews.com. Retrieved 26 January 2023. - ^ Greenberger, Alex (26 May 2021). ""Laurence d"
louvre_cleaned_1.txt,Artnews,ORG,96326,96333,"des Cars to Become First Woman to Direct Louvre"". ARTnews. Retrieved 16 June 2025. - ^ Fernando da Silva, A"
